ID,var1,var2
00603E14AA5D450BE602B85CC5695B1BAA23B6A6CA94B7FCB5D7E42790066F5B,1,2
006073FF279B1010CADE64A2386A65F27B40C826443371B93B110FBB98578EA2,1,2
0060C46EE6804F2F09AAD9ED9377A6ADE378B6499C5EA11523CE454FC3638A99,1,2
00611CEE5B32A5F9AE58F810D8C838FB6014F7469743CFEFC85A4828CDE26812,1,2
00615DF680E975B5B2878938A48B01F538362F4938A17AC1544E535DA7792F16,1,2
0061EE1A8544575E1E53586A4DB9EEBAAFD99CED0FE2D0CDEB40942AB9093C4A,1,2
00628265AD8F379315AAC8EEAB69FBE96AC9EE870BB9D9213E23EE9C1B7F3221,1,2
006395CACCA3CF59976A447A4A2C8A29D51A576E782D8D483A336420859FA6CE,1,2
0063CBFE1D196EBDDCD19F4CC2DA6EDC22A51C76DCED1B4298D73D8BB3A302F7,1,2
006642BB8C165802B399A096C56197E827116A38CFCA134D3A2E2179A8F4DAF3,1,2
0068E8AF2E6DFC65C19E0271DCC920A9AA7BE041D10D89A77C2CF0C76A73E3DC,1,2
00692A31DBE60D7025539C1E3C48B7A42095D53D796F03863EBCFABE7300AB7D,1,2
00698263C4B06297E92EE1769A65992C5771DE7229EDD60BD16C6F4416237C61,1,2
0069983EC5A960F7210C6F04B60213912AF6AE491C32FB17FBFC639BE9860EF2,1,2
0069A08CB95C15E1C25F81273693C469D4FB17F90BC03C9F65EB08B8EA39D7EC,1,2
006A8590C4634A7380CDF3655C7341880F55D63BCB19C700CEF80E9611E79277,1,2
006A9C235A2A97885558BF281A046993B536839EC876A676216CCBA3B8EAC48B,1,2
006B79EEC4F0C20317BB95C1E38B45DE7A27D52A1AE6144DC90B6DB409EFC8C0,1,2
006C634F955F8129A178130CF9C80A9C3E4EBB164E9C46D85220C03BE70C5184,1,2
006F82444381906255E4A279750290CFD71143014B736E85F584D640FDB56BE5,1,2
0071C7185F9EFA99FD7F549875787BEC3DD9D8DA08EB408C6A840CAADA9794EF,1,2
00746F882252686EA98D237CF7C4CCD61371FC999EB420711D7EE864047989D4,1,2
00756DC466701B3231C9956DFF0EEFA30817E94D72941FFB3F9FD5CEB2EA6223,1,2
0075BA5595B28BA9809BA4F174BFE3B6DC13150B06E6F6C884341408F0FABE6A,1,2
00768AE1A90ADBFB7120B5ACE581DB808EE13E8C14948D9704203752D3A73AF2,1,2
0076C894AA0B29C36C177759D25AB942A3FFAD5DB6E3D61CEE7D1D5D20FA4A72,1,2
0076DA34CEF3C60E337AC0BFA2F1081FC982209C80DBDB61E12995465BED6ED4,1,2
0077BB17F132E77E7C3D8385ADE8AB2D2B4F7B20CA97F465F258468E3CE2A3AF,1,2
007862CE4C4A51E065C29961CBF3E90DDB09E9CF41E2BCACF746EAE31C36743B,1,2
00789B1C5F0BAF2997C2AE34AAD1C10B8D38B726E2C85788C8AF7BAE0DC0E581,1,2
0079300E5679E3B5299836EC0472251E386C7B0B8669AD15C4F70FB223A705A2,1,2
007A1C7736901A4AFAF9C2674B5D9645186B6697AC0CBA36A045C5AD7DAE070A,1,2
007A37D9E6AF410EEC2BB7D825378C0017418F7FAD5BE26A0FBC6599B558D0DB,1,2
007C17496DDE320681B8DB62A2A66EF0041B57B0973289288B4C8537A58E5429,1,2
007CD583C4F8F3B86DB96915D8FA11F9D8F0E2DE937EC5350396EC098CA21E2E,1,2
007D992FA33D6DC214977417A494186D04FC95A35819472D2FA57637A7FC74FF,1,2
007DCF256190DE9758AF3679BDF7A7455E5C755121B30B9F6BA2E556FED44286,1,2
0081A8E2D736FD3698F3E56AECA8299245EC71E79CA60412292ABA3D10388FAB,1,2
0082631CFAFAEB48A5324E9BA6FAD5A83EC5975F86793980BF7CA81D54511EEA,1,2
0086D084D985C2946F12D8B27F4CC4AE341FBF92B441D7F12D9EFCF239E7B237,1,2
00874040CB0DA5BE730536D4C73E194B0E5D5EB422810CA3E3EAD30A2A3516CB,1,2
00876727C3C1E59E88C30C69C0CE2C9D44A59601C1E5DE27149BAA4C86D85293,1,2
008775433DE5E1C20C4A84E7EDB6523406E517F8217E8C34FAC3F544C0B5D8E2,1,2
008C89775A61D780B7808FD3B2E54A846BC5BE1395A1AD4B7F24A3B99E3D90B4,1,2
008D7C29CA9CE626746CBC095EE08B311AE2611D4C9CCAFE6745E6033647129B,1,2
008E1BEFC5178CA5EF7EECDABDBBE4AFCD19194712FD8DBB2BB793B5A15FC3AA,1,2
008E28A8ADE52B723DEE3A6135EE89F7D2DAD97DDDFFE124BC5717F22D6D5CFD,1,2
008E548390E6BCD83E19071F7564F0B3B21CA0BF322B197F0B8978C03A339F4E,1,2
008E895C7786EFDC9512E228B9BE7C53E9B6B4ED29FEF1CA3FA89CAFAAB52B41,1,2
009113FDB335054BD72D46B3600A04C30A5884F6BEE7802CCA8C560673F90D6C,1,2
00914E34BED88EDBB8926D25EEFC4C2D39A8CDE3799A70EACE03B9CCD21DA87B,1,2
0094182444D12C9F2948CA33D44C418868DF7FE5FD09BCAB130F6DA57B5848E8,1,2
00953A5ADF578E13E0FA50176552FD412238EB3A201291698A9CA135E5469D1F,1,2
00963A739C342A389E89AA7D74D8A608052AED58B2FBDB79D8BE274BDFF20606,1,2
00972D9BA0F8BDE0AD573AB13A57B45C910BF4144F968151849DB728D27EEB84,1,2
0098718E4FE959D3F7DAA4309FB5C0AD70F7772CCDC386F59597F8126987833A,1,2
0098CBB21B8B15171068A553A51A58DAEC33A681551B686506E91F0CC0F8AE20,1,2
009B9874129FDA7DE63CF932863BDACABDD538411F13A1B378318051CD72F8F3,1,2
009BA611232D20D2D42750B0038A9967E05E85FCC94DEFFD39ECF90B4361E3E4,1,2
009CD29D002368B47A72AEA78113347D6DC7015E44BB383A807673D3BD3EC68D,1,2
009D75D49188FC7488BD8E3BAEE82A28392A123AB11D4C84EACEE53A0C09E479,1,2
009DB29F6CA0F272B3BD6406028DC726A45AF8265B98AB5FD41719CFB96D7233,1,2
009F72830BB8EB5FA7E95AFBA2E5C4F52AC1C56F0B232602C5E36875B0E64DCD,1,2
009FEB8E2AB8C5A963D4DE73879CB5A0603E6C8D8C4BF2C15D63AC14B1461063,1,2
00A27B157C8CD69D51DB4A498EE0E8E460BF0F1C644E67F18E8FA17833E0BB1C,1,2
00A56E974F97E2F43F4FC836EA17FDFB53C5B1F38E1BBDACCDDA38A8700E4495,1,2
00A767931348DAEE08F2E9209185FD3F17FFDD5CFFD5C1D5C4BA5F1038CDFCC6,1,2
00A95BD33673C1D5ED717C7B35ADED21FD44336357E0724AE5DAAAB466BB5ABF,1,2
00A964BFBA2FFC3082EE8765A28127516F1FEBB1E14F1B3781F49A0335A53EF8,1,2
00AC05F27831160CBDA4ECE6ADDF2754C13DFB397A2394E5F041204DF047A0BC,1,2
00ACF6E10EE65BD77965C428B0FAE74FCF47517B83C8AFBFECE9B102E8F833EF,1,2
00B00E2DB6E5DDC70CBCF6163CA156C1E2E3FDEFA8D759774F7551743BF82B8D,1,2
00B077E526911C2EF3077463602DC73CF6608615CB1F31E9C56B7B72CF2A912C,1,2
00B29E44D833A516C971D3D3322638756F9B2011E5AD0228A370DEF1F93D1B25,1,2
00B4017B043A3A804FD5DCF8167E3D743BB286034A0B9DA764A663DC3020D37C,1,2
00B5C6C89DEF9E6E05C552A3F5E96E999CCCB4FE4107FE11F7E0C7C35E1E000A,1,2
00B5E4430EE2DC191BA8EE2F3E6621C25A3F8ACF63003AED18896B4A3B74D83A,1,2
00B6342CA5C36B151D2B2B200A92E5E5D3CC89771F3B89786D4825ED0C339B4F,1,2
00B67A52D6939389D7FC336EB7C0299769623732589AAA4D06D557C9ADE74A41,1,2
00B7173D354B4CF455BA78C2CCA470955491B9EADCD7B88197CA8C48D3D737C3,1,2
00B752FFAC8AFE5B6DCFE72B5BD1A6BD43358C0DB23734EE2BF6A0277F463BB6,1,2
00B75BC01542D4A4C8D62DE30B42982EF86BC45F0AA96BD4D0121336BC7207F1,1,2
00B76E9962D9055B63A643223040F74671512A75E48003B5A2732CF77E0ADDF0,1,2
00B8886B621B6B9444885AA57B25D9ECB65E112FF6133B7E34D3FE106D9C7EF1,1,2
00B906274694082BC4A64CEC06DDE28A693D6457FC130BD195CFB2F1B97C8366,1,2
00B9B26A5372EA44EC1960D2CA604993E4068D9E9D74DF9704C6B9074BFDF1C0,1,2
00BADED7C05DFBDE2C47985CC7C79A9E1BAD659D9CA6108874499D31F442F92B,1,2
00BC3A2B403FF5B84CF87BD69B6E1B13C08488510E893B100F223A73572DFB0F,1,2
00BDF86197866733FBB82BD338727AC9C11CFE8E6D348796AD28BEF47C99621A,1,2
00C027517C5B0778ADEFD55AFE878C5BEBFD413F908E959ECE70E528FE25A5E4,1,2
00C27EB95B178CAD9E7DA171280056583E71D60F6C31B24F24D19B60C8AFCB7E,1,2
00C4C646E90285B6A6365B459DD97F63893DA381635688F7142DD0A2973100CB,1,2
00C65D2B8237AC7417FD998220B2F5C4CCFB72278B0AEDB987939D5399DB9409,1,2
00C681D7D0C5E5FC967E65D202F54190216B91BB86CE95BD6BA0B42D5B6D45BE,1,2
00C7BC66B0F56DD15AAB73F5661C0049A984F4310FF555C8E7A6C5DFE43FE6CE,1,2
00C892B2C0C28C6312E4D1B9421DFFB1FA8102DF4AC142B8AFA7F735BFD4F73D,1,2
00C96C8F9A14F09AF282AC12D205A8B41E33A502EB10BE2BB211581AA69CAF53,1,2
00C984AA771A444914F970409FD1A1A3583DEEDB764F4C57148B96B5CC051D2B,1,2
00CB57915C52C4F4DCC68FCDB05BBBF31E0FC73790F8425BB79319148ADA5D99,1,2
00CC7F4E6ED8CD24ED59ABFECCA08B10ADE88636E616474C38ABEABB75A7AC34,1,2
00CD00882821A02F022461BA9E236925F91DF722A58993C42D5532F7DD119144,1,2
00CE7B424EAB50BBE5524816AF2E3DA0D46550B7A2C9C5E542B94F7A32DC5D11,1,2
00CE7FF2CB36E1827086A65624C9A7A2F19EED40F8DA8822CA79C3B4A0A649EE,1,2
00CF1017A8C8C49A5BD8157AF3C4CD84FB56EEC0C454DB69EE3271A3EC861C72,1,2
00D257EF32385945E6C60D3B1A051ABD6F7EFD0B6FAD65AA1FFE81841FCAE40E,1,2
00D468B4B7BDC4D661B2488D8DCC1A17467A1F642287A3B920D7DA320D25E0BC,1,2
00D4FDED23D27C0069F2323432AEA96F50D2C6BB56C8B2EB66F7DA7F3696165E,1,2
00D6C01AB2DE0A1C91C8C3938B598268A73E27B35658BE9AE0544BEF955905D0,1,2
00DABA664C7121CFD0BCC6DD6FC89B219D5981789C9E0AA9B56E5877CF143F0E,1,2
00DB9061EC35CAC21A4147EBCE1267C7A41449B5CAD18B10A0E626FD6E89A35C,1,2
00DBD04BA783079E37F14F2194605339CECB78F451BBCC1317B1CECD86ADF471,1,2
00DD696A7A91BB9A24D2AA6583DEE9C967DDB0C97828091E28CFEAA5D977A3D8,1,2
00DD7BC6E48131C009BA5CDEF4499BCCE0BAFE0A1661779F9BAAF4BB6550AB1E,1,2
00DE002FDF328595AA84C9EFC08BFB026A08064E9D25516C5F1B69091C0C6A30,1,2
00DE20205224750BEE30B2C595D8A0DA7FAC14FD9DA8744A744B6ED1E0035070,1,2
00DE35DF2EC6175839B54CFEB6B194DE00A787497783267A11310924B1486961,1,2
00DF7EF492CE5235C164B842E6E872B37E9201B35A2B8983A7A809AAD93DB88C,1,2
00E17C320082ED4C10D393763DA394EAC094285CD6E3F1A894BF85BA05153A22,1,2
00E2F313301579E1D5EA8D87D02C4E2CDBFE6DFB2C8CAAB46660404366CDD5F1,1,2
00E42ECDE8A72ED614308F0A67326B2E9D3E898FB2E171F79948E0E155193FD2,1,2
00E46B8038A83C959E710F5DA03D485AAADE5561C1847326506A818567F62249,1,2
00E70EA2DA9AA02F9BC9018478AB97B4BE5DC0B77AA05B7BAAB797F5C219931D,1,2
00E9658798890E0F080A3915A268C6DF578C005ABB2A7828A8943FF332862380,1,2
00E9C1AF8460FE30E075779AEE6999BB5A6F5E9F77B1896B835E4757E7AE1616,1,2
00EA1B72B81F25161DD873880C1883C3A0561A9CA6860A27B2295E76AC0D4128,1,2
00EB7BD8E97C33C92EAFE7FCAFF4769B45B41666A15FA4896A96BBE293EFE832,1,2
00EBD9D27DCA4D905883AFEAC77A2BB21ACF50E2756B5EAB96881F8AA3980C1C,1,2
00ED0129A79E8E80AAE9BE4A33D0B5FBA7030B55B7C5A458C4D08DB48DE66272,1,2
00EFF3820D625BBE5512A283A8BA87A95B3CBECE72C2862FBF4615CCDACE6D28,1,2
00F16BDA146A7C3F5D8E2465705F5A448B691F6E0C1FF36BF890A4B99027E6D4,1,2
00F1BC3C88FA85CCBBE81E278D27E422178D60F310C35277E10FF06F4B0C0F80,1,2
00F2311F3C4C53677FE22BC9CF38CD514D1761233EBD99D9C8583546173E6946,1,2
00F3A503E682E922A6A27A5DEDAEE2A3CEB8CA4281E258F4E550854D9FC68100,1,2
00F5AD819F34BE152E64166571BA9D4D3884EEA5672B79667C2A6A684AAD08CF,1,2
00FAA8F1F9FF8AB33E2F073BC79ECCD35301DB5C0D6D293868556D0E9A213528,1,2
00FE231777C2113CF9F2D23E6E80A0A33B1F5B159B629702D10123E07F5B0342,1,2
00FF760788177BDC5CE98380081A63575A6006ED69339C5E2B8EAD4561437B93,1,2
0100EBDCA4A754A7E87F71DD885F61D0ED59E260556CC41E082D54DB2946B4E4,1,2
010121FBA7645137AF0061B968CE37C978AC68EC92B8C1CF18827A22EE73D169,1,2
01019899A3C26DF4FAB9BFA94ECBF7126EDD53CD538207D9578B97A38213ABA6,1,2
0101B2D184952018F3E6C12EC8CB98EFFDD26947618925CE03B56D08DBB70A42,1,2
0101C3DDCBF7A34B803D806E75D27A5518A656D3B84A159FC68A9D9C49163E1C,1,2
01068261EA6B036E3B22D4242915CF9FA29EC8A1574B0B05F3099E631CD827DA,1,2
01070A943BBBC06FF924AB038FC17B273542238F04595C78D74E5E7D9D2895F5,1,2
010774E9E721CE92320EACC2D6FAF9083B614D18B840B28C42388D63B24AEDC2,1,2
010892F60CF024D2CE8FD4F27D2EFF794516AE0DEF23EFE75C87B6D76B5D60E0,1,2
0108A3C9264AABDFF4C5231A6D744584C32E693501D304A8FEF962ACF470EE6C,1,2
0108F457DEA55CD6BDA211BB29DB1C6A7FDD86E85D5295D2C9024AE73F7AE5E3,1,2
010A7851EA1388AD171417C968CF56319428734CF2A6615557DFB3751A064973,1,2
010D687303C031AC2FBB7B917303427A5C59CB88FD34D71674FC31E160307E26,1,2
010DA7385670DF1587264D3D5B800F620F1F412DA7951A95BDB0B7A3ABE7668C,1,2
010DCD5535454E1585E50FF21012119AFE3193DAF98FF2F5B1DAF4E2CD1BC988,1,2
010DCF42BB1BCCF0AC61E2EBD1DF4DB641BE10CC781742B8FBD12E75F121D96D,1,2
010DD1E87814426498B2D395E43140A1CDAE8500CE3AC0142A738932A958A3A1,1,2
010F12155DDB1BB17A37469EB3F4A107A001A437F6900B66EA8CF85D7A4F05CA,1,2
010F717939FD495E3D1D674DF9ABD3D264291D4E0448056398B74C79E6E1DCA6,1,2
01119F50493965846BC1A0ABB5EE5782A587D320B2D70FA1D62A8679D7BDF0C4,1,2
0111DC479FF903F57C0A806F91850FE285C92D390D47FD2F9EEB28B498EE678C,1,2
0113109EFA3B3387A268C9BC5A4EA8C8C71157544DE6E7B5D189A503F7D8AFA5,1,2
01137EE5279F5B49CE72145F0DDDB5023EB79B9C0FE64A33C05D1B0896EC8D83,1,2
0114548E910A7550AF99EE14E83D92F95CDD005B76B4FBCDA0276A16D064274B,1,2
01177746BF13A5C355544C888C8ED4E68AADD12E687ACB7E199D637B7937C471,1,2
011AE79F09C53368EE93370C589221CC76ED6EBC19AC30EFB35D5AD55DE88C8F,1,2
011B31CA7A022B8804815F746D2975ADCC0D17F62F9CCE5064A0EAE238DD1882,1,2
011C0B4B871434D0247F60ABD761E88FDABF1351E2CC2C1184FD8694F8A9871E,1,2
011C25A56D1B15ED0E6495B599717C91C6CBCF9841DA990DB662A2A8D9A1FD13,1,2
011D2797DC9ECE37EA602D94E75EB0E6DDD150E73CA2F9BE6C06A494DAD866AD,1,2
011D528FE5C75BFAEFA018B23F5255F9B85F6BC079AF46C5C4E9ABB9D68FD5E5,1,2
011DC45FF87BE33F5CC45C67CCAD1DC7E98019040B05D09099C0E354093E8C6E,1,2
011EAE072A487788B0405EEA2297CFDDF81F22A952D08198DE659271FDAD1A26,1,2
011EB1D3110C52022E3DB0278B95E3EDBA5FE4CA50C5986F273129C99BCB83F0,1,2
0121CD6424486FEEE45C93F0E92B567F64E0F530BA46B58184E1FD12A4E20129,1,2
012258FDB1CCBF4D8AD1B6230FC5FB5A3F30F9DB8A33B5215C6C1056229F125C,1,2
0122B6119A41270F1546021C03A21D479217BC30CF12F73C1070C3E4BC45E95D,1,2
01234FD367A4F307EE53B7FDBBE4052E2BF41551031C9C197C09F71D4DBA8DFB,1,2
0124EDDE6510D90DA8A0CD63ECAD85CA07D59CBCC037C18507C128DCEE375417,1,2
01258CFA7099E40F2E42B28924858A9C84E8CFC2D82C17B6AA71527A0FBDF227,1,2
0127B204FAC48C283766FCED45C01C0CEE2F16C1B0CA0A508EDDBDEE95590037,1,2
0127EF760F9518E9FF08C00CB946BCA9F935A090CA2698A617FFBC87A67A5A96,1,2
012877C08483A95DF7E3B444137BB26B5A400B6FCBB2A48C9A249E8F85D59529,1,2
0128C1F08C6FB2EF2E0EB10310AAF105D21C8AA5069613611A48ED5A234107F1,1,2
01297E288D369A7C7F05E9E600A72C7174AEDC4DFEE4FC3D284E82DB110016EB,1,2
012A34A3929C0588D60265749E3E9AC1B35DDD7BB6F8337149FD0935C04A6980,1,2
012A5B4078A4351A6EA6F8DCFFFEB322325829A5A47AE176D917B853B78C4415,1,2
012A69E143DA3169BE752CB07072C84BC068E9696BB529A0A5AE912ECD0AFBB1,1,2
012AFDF7E81759569CDEA9030B7C2D39739E239EC9BED12141949E9343C5FEE9,1,2
