ID,var1,var2
005040EC04703384DBB89B06BC406F2492825E39B18FD9E65D32F5EAF77D2464,1,2
0050AA440CDA345F26067B2E787FBCA651FA224F0DC118794DCC66213F59E215,1,2
0050B1A85A3EF45C80D43D11B5B7875FAB7596659E75D702FEF81FB85F5D4C5D,1,2
005129322B747B25C685EFFB2EBF9FB58DC91029DBEB9F3280471C462D19DE68,1,2
005133633FE1E0A57BDADD1B0195EFBFBC9A9DEEDB6FD0075562F9C97225E759,1,2
0051ED291BECABB599CC663F1CC5729FCFDCA4CA5ECE06F4B2E301607D867A9C,1,2
00522C7195E27E0B1E51584C67D03FFB501486461243ED3B292B4A558E45511E,1,2
00530C0556EE694DC0E1525599BACEFFF222D5A743DE8BE768FC316688C24779,1,2
005477C4915EAAD692F2E7B11B7875FC6D1BF8A20B65EC5A134F6F7178BFA4CC,1,2
005538F4013227667840CE83E140DCE8ABC832CF466D20191E44020FD55CEDD2,1,2
0055AD3B66ADC3A681D273218488F3C862F8949BF3BBB06552A9CF2F89B69CDF,1,2
0055E556263887FF6BDEC7D83CD0A5EE82EF8F959DB870138681BC75DDD4E0BF,1,2
00573E9AFF0A770054BA4908C98B4543B4055DF7FAE09A4D91741E8BDC4B21FE,1,2
00582B911570C91837F44745905079562F3A53B43D00C5DCAC8085F4879969CB,1,2
005B1C55B3204B5813BE69A54C9CA1458961F3CD37CEA034D083F6F530C18B78,1,2
005CCBBC5318FEB44E59B1EBA4604F3457352AC7267AF349ADA50DB33EE0198E,1,2
005F25CA6599F9DABF2915C1141383DC0A4D251DF1DB5DBFC36B2FB0436C5515,1,2
00603E14AA5D450BE602B85CC5695B1BAA23B6A6CA94B7FCB5D7E42790066F5B,1,2
0060C46EE6804F2F09AAD9ED9377A6ADE378B6499C5EA11523CE454FC3638A99,1,2
00611CEE5B32A5F9AE58F810D8C838FB6014F7469743CFEFC85A4828CDE26812,1,2
00615DF680E975B5B2878938A48B01F538362F4938A17AC1544E535DA7792F16,1,2
00628265AD8F379315AAC8EEAB69FBE96AC9EE870BB9D9213E23EE9C1B7F3221,1,2
006395CACCA3CF59976A447A4A2C8A29D51A576E782D8D483A336420859FA6CE,1,2
006642BB8C165802B399A096C56197E827116A38CFCA134D3A2E2179A8F4DAF3,1,2
0068E8AF2E6DFC65C19E0271DCC920A9AA7BE041D10D89A77C2CF0C76A73E3DC,1,2
00692A31DBE60D7025539C1E3C48B7A42095D53D796F03863EBCFABE7300AB7D,1,2
00698263C4B06297E92EE1769A65992C5771DE7229EDD60BD16C6F4416237C61,1,2
0069A08CB95C15E1C25F81273693C469D4FB17F90BC03C9F65EB08B8EA39D7EC,1,2
006A8590C4634A7380CDF3655C7341880F55D63BCB19C700CEF80E9611E79277,1,2
006A9C235A2A97885558BF281A046993B536839EC876A676216CCBA3B8EAC48B,1,2
006C634F955F8129A178130CF9C80A9C3E4EBB164E9C46D85220C03BE70C5184,1,2
006F82444381906255E4A279750290CFD71143014B736E85F584D640FDB56BE5,1,2
00746F882252686EA98D237CF7C4CCD61371FC999EB420711D7EE864047989D4,1,2
00756DC466701B3231C9956DFF0EEFA30817E94D72941FFB3F9FD5CEB2EA6223,1,2
0075BA5595B28BA9809BA4F174BFE3B6DC13150B06E6F6C884341408F0FABE6A,1,2
0076C894AA0B29C36C177759D25AB942A3FFAD5DB6E3D61CEE7D1D5D20FA4A72,1,2
0076DA34CEF3C60E337AC0BFA2F1081FC982209C80DBDB61E12995465BED6ED4,1,2
0077BB17F132E77E7C3D8385ADE8AB2D2B4F7B20CA97F465F258468E3CE2A3AF,1,2
007862CE4C4A51E065C29961CBF3E90DDB09E9CF41E2BCACF746EAE31C36743B,1,2
0079300E5679E3B5299836EC0472251E386C7B0B8669AD15C4F70FB223A705A2,1,2
007A1C7736901A4AFAF9C2674B5D9645186B6697AC0CBA36A045C5AD7DAE070A,1,2
007C17496DDE320681B8DB62A2A66EF0041B57B0973289288B4C8537A58E5429,1,2
007CD583C4F8F3B86DB96915D8FA11F9D8F0E2DE937EC5350396EC098CA21E2E,1,2
007D992FA33D6DC214977417A494186D04FC95A35819472D2FA57637A7FC74FF,1,2
0081A8E2D736FD3698F3E56AECA8299245EC71E79CA60412292ABA3D10388FAB,1,2
0086D084D985C2946F12D8B27F4CC4AE341FBF92B441D7F12D9EFCF239E7B237,1,2
00874040CB0DA5BE730536D4C73E194B0E5D5EB422810CA3E3EAD30A2A3516CB,1,2
00876727C3C1E59E88C30C69C0CE2C9D44A59601C1E5DE27149BAA4C86D85293,1,2
008775433DE5E1C20C4A84E7EDB6523406E517F8217E8C34FAC3F544C0B5D8E2,1,2
008D7C29CA9CE626746CBC095EE08B311AE2611D4C9CCAFE6745E6033647129B,1,2
008E1BEFC5178CA5EF7EECDABDBBE4AFCD19194712FD8DBB2BB793B5A15FC3AA,1,2
008E28A8ADE52B723DEE3A6135EE89F7D2DAD97DDDFFE124BC5717F22D6D5CFD,1,2
009113FDB335054BD72D46B3600A04C30A5884F6BEE7802CCA8C560673F90D6C,1,2
0094182444D12C9F2948CA33D44C418868DF7FE5FD09BCAB130F6DA57B5848E8,1,2
00953A5ADF578E13E0FA50176552FD412238EB3A201291698A9CA135E5469D1F,1,2
00963A739C342A389E89AA7D74D8A608052AED58B2FBDB79D8BE274BDFF20606,1,2
00972D9BA0F8BDE0AD573AB13A57B45C910BF4144F968151849DB728D27EEB84,1,2
0098718E4FE959D3F7DAA4309FB5C0AD70F7772CCDC386F59597F8126987833A,1,2
0098CBB21B8B15171068A553A51A58DAEC33A681551B686506E91F0CC0F8AE20,1,2
009B9874129FDA7DE63CF932863BDACABDD538411F13A1B378318051CD72F8F3,1,2
009CD29D002368B47A72AEA78113347D6DC7015E44BB383A807673D3BD3EC68D,1,2
009D75D49188FC7488BD8E3BAEE82A28392A123AB11D4C84EACEE53A0C09E479,1,2
009F72830BB8EB5FA7E95AFBA2E5C4F52AC1C56F0B232602C5E36875B0E64DCD,1,2
00A27B157C8CD69D51DB4A498EE0E8E460BF0F1C644E67F18E8FA17833E0BB1C,1,2
00A56E974F97E2F43F4FC836EA17FDFB53C5B1F38E1BBDACCDDA38A8700E4495,1,2
00A767931348DAEE08F2E9209185FD3F17FFDD5CFFD5C1D5C4BA5F1038CDFCC6,1,2
00A95BD33673C1D5ED717C7B35ADED21FD44336357E0724AE5DAAAB466BB5ABF,1,2
00AC05F27831160CBDA4ECE6ADDF2754C13DFB397A2394E5F041204DF047A0BC,1,2
00ACF6E10EE65BD77965C428B0FAE74FCF47517B83C8AFBFECE9B102E8F833EF,1,2
00B4017B043A3A804FD5DCF8167E3D743BB286034A0B9DA764A663DC3020D37C,1,2
00B5C6C89DEF9E6E05C552A3F5E96E999CCCB4FE4107FE11F7E0C7C35E1E000A,1,2
00B5E4430EE2DC191BA8EE2F3E6621C25A3F8ACF63003AED18896B4A3B74D83A,1,2
00B6342CA5C36B151D2B2B200A92E5E5D3CC89771F3B89786D4825ED0C339B4F,1,2
00B67A52D6939389D7FC336EB7C0299769623732589AAA4D06D557C9ADE74A41,1,2
00B752FFAC8AFE5B6DCFE72B5BD1A6BD43358C0DB23734EE2BF6A0277F463BB6,1,2
00B75BC01542D4A4C8D62DE30B42982EF86BC45F0AA96BD4D0121336BC7207F1,1,2
00B76E9962D9055B63A643223040F74671512A75E48003B5A2732CF77E0ADDF0,1,2
00B8886B621B6B9444885AA57B25D9ECB65E112FF6133B7E34D3FE106D9C7EF1,1,2
00B9B26A5372EA44EC1960D2CA604993E4068D9E9D74DF9704C6B9074BFDF1C0,1,2
00BADED7C05DFBDE2C47985CC7C79A9E1BAD659D9CA6108874499D31F442F92B,1,2
00BC3A2B403FF5B84CF87BD69B6E1B13C08488510E893B100F223A73572DFB0F,1,2
00BDF86197866733FBB82BD338727AC9C11CFE8E6D348796AD28BEF47C99621A,1,2
00C27EB95B178CAD9E7DA171280056583E71D60F6C31B24F24D19B60C8AFCB7E,1,2
00C4C646E90285B6A6365B459DD97F63893DA381635688F7142DD0A2973100CB,1,2
00C892B2C0C28C6312E4D1B9421DFFB1FA8102DF4AC142B8AFA7F735BFD4F73D,1,2
00C96C8F9A14F09AF282AC12D205A8B41E33A502EB10BE2BB211581AA69CAF53,1,2
00C984AA771A444914F970409FD1A1A3583DEEDB764F4C57148B96B5CC051D2B,1,2
00CB57915C52C4F4DCC68FCDB05BBBF31E0FC73790F8425BB79319148ADA5D99,1,2
00CD00882821A02F022461BA9E236925F91DF722A58993C42D5532F7DD119144,1,2
00CE7FF2CB36E1827086A65624C9A7A2F19EED40F8DA8822CA79C3B4A0A649EE,1,2
00CF1017A8C8C49A5BD8157AF3C4CD84FB56EEC0C454DB69EE3271A3EC861C72,1,2
00D468B4B7BDC4D661B2488D8DCC1A17467A1F642287A3B920D7DA320D25E0BC,1,2
00D4FDED23D27C0069F2323432AEA96F50D2C6BB56C8B2EB66F7DA7F3696165E,1,2
00D6C01AB2DE0A1C91C8C3938B598268A73E27B35658BE9AE0544BEF955905D0,1,2
00DABA664C7121CFD0BCC6DD6FC89B219D5981789C9E0AA9B56E5877CF143F0E,1,2
00DB9061EC35CAC21A4147EBCE1267C7A41449B5CAD18B10A0E626FD6E89A35C,1,2
00DD696A7A91BB9A24D2AA6583DEE9C967DDB0C97828091E28CFEAA5D977A3D8,1,2
00DD7BC6E48131C009BA5CDEF4499BCCE0BAFE0A1661779F9BAAF4BB6550AB1E,1,2
00DE002FDF328595AA84C9EFC08BFB026A08064E9D25516C5F1B69091C0C6A30,1,2
00DE20205224750BEE30B2C595D8A0DA7FAC14FD9DA8744A744B6ED1E0035070,1,2
00DF7EF492CE5235C164B842E6E872B37E9201B35A2B8983A7A809AAD93DB88C,1,2
00E2F313301579E1D5EA8D87D02C4E2CDBFE6DFB2C8CAAB46660404366CDD5F1,1,2
00E42ECDE8A72ED614308F0A67326B2E9D3E898FB2E171F79948E0E155193FD2,1,2
00E46B8038A83C959E710F5DA03D485AAADE5561C1847326506A818567F62249,1,2
00E70EA2DA9AA02F9BC9018478AB97B4BE5DC0B77AA05B7BAAB797F5C219931D,1,2
00E9658798890E0F080A3915A268C6DF578C005ABB2A7828A8943FF332862380,1,2
00EA1B72B81F25161DD873880C1883C3A0561A9CA6860A27B2295E76AC0D4128,1,2
00ED0129A79E8E80AAE9BE4A33D0B5FBA7030B55B7C5A458C4D08DB48DE66272,1,2
00F1BC3C88FA85CCBBE81E278D27E422178D60F310C35277E10FF06F4B0C0F80,1,2
00F2311F3C4C53677FE22BC9CF38CD514D1761233EBD99D9C8583546173E6946,1,2
00F5AD819F34BE152E64166571BA9D4D3884EEA5672B79667C2A6A684AAD08CF,1,2
00FAA8F1F9FF8AB33E2F073BC79ECCD35301DB5C0D6D293868556D0E9A213528,1,2
00FF760788177BDC5CE98380081A63575A6006ED69339C5E2B8EAD4561437B93,1,2
0100EBDCA4A754A7E87F71DD885F61D0ED59E260556CC41E082D54DB2946B4E4,1,2
010121FBA7645137AF0061B968CE37C978AC68EC92B8C1CF18827A22EE73D169,1,2
01019899A3C26DF4FAB9BFA94ECBF7126EDD53CD538207D9578B97A38213ABA6,1,2
0101B2D184952018F3E6C12EC8CB98EFFDD26947618925CE03B56D08DBB70A42,1,2
0101C3DDCBF7A34B803D806E75D27A5518A656D3B84A159FC68A9D9C49163E1C,1,2
01070A943BBBC06FF924AB038FC17B273542238F04595C78D74E5E7D9D2895F5,1,2
010774E9E721CE92320EACC2D6FAF9083B614D18B840B28C42388D63B24AEDC2,1,2
010892F60CF024D2CE8FD4F27D2EFF794516AE0DEF23EFE75C87B6D76B5D60E0,1,2
0108A3C9264AABDFF4C5231A6D744584C32E693501D304A8FEF962ACF470EE6C,1,2
0108F457DEA55CD6BDA211BB29DB1C6A7FDD86E85D5295D2C9024AE73F7AE5E3,1,2
010A7851EA1388AD171417C968CF56319428734CF2A6615557DFB3751A064973,1,2
010D687303C031AC2FBB7B917303427A5C59CB88FD34D71674FC31E160307E26,1,2
010DCF42BB1BCCF0AC61E2EBD1DF4DB641BE10CC781742B8FBD12E75F121D96D,1,2
010DD1E87814426498B2D395E43140A1CDAE8500CE3AC0142A738932A958A3A1,1,2
010F12155DDB1BB17A37469EB3F4A107A001A437F6900B66EA8CF85D7A4F05CA,1,2
010F717939FD495E3D1D674DF9ABD3D264291D4E0448056398B74C79E6E1DCA6,1,2
01119F50493965846BC1A0ABB5EE5782A587D320B2D70FA1D62A8679D7BDF0C4,1,2
0113109EFA3B3387A268C9BC5A4EA8C8C71157544DE6E7B5D189A503F7D8AFA5,1,2
01137EE5279F5B49CE72145F0DDDB5023EB79B9C0FE64A33C05D1B0896EC8D83,1,2
01177746BF13A5C355544C888C8ED4E68AADD12E687ACB7E199D637B7937C471,1,2
011AE79F09C53368EE93370C589221CC76ED6EBC19AC30EFB35D5AD55DE88C8F,1,2
011B31CA7A022B8804815F746D2975ADCC0D17F62F9CCE5064A0EAE238DD1882,1,2
011C0B4B871434D0247F60ABD761E88FDABF1351E2CC2C1184FD8694F8A9871E,1,2
011C25A56D1B15ED0E6495B599717C91C6CBCF9841DA990DB662A2A8D9A1FD13,1,2
011D528FE5C75BFAEFA018B23F5255F9B85F6BC079AF46C5C4E9ABB9D68FD5E5,1,2
011DC45FF87BE33F5CC45C67CCAD1DC7E98019040B05D09099C0E354093E8C6E,1,2
011EB1D3110C52022E3DB0278B95E3EDBA5FE4CA50C5986F273129C99BCB83F0,1,2
0121CD6424486FEEE45C93F0E92B567F64E0F530BA46B58184E1FD12A4E20129,1,2
012258FDB1CCBF4D8AD1B6230FC5FB5A3F30F9DB8A33B5215C6C1056229F125C,1,2
01258CFA7099E40F2E42B28924858A9C84E8CFC2D82C17B6AA71527A0FBDF227,1,2
0127EF760F9518E9FF08C00CB946BCA9F935A090CA2698A617FFBC87A67A5A96,1,2
012877C08483A95DF7E3B444137BB26B5A400B6FCBB2A48C9A249E8F85D59529,1,2
0128C1F08C6FB2EF2E0EB10310AAF105D21C8AA5069613611A48ED5A234107F1,1,2
01297E288D369A7C7F05E9E600A72C7174AEDC4DFEE4FC3D284E82DB110016EB,1,2
012A5B4078A4351A6EA6F8DCFFFEB322325829A5A47AE176D917B853B78C4415,1,2
012A69E143DA3169BE752CB07072C84BC068E9696BB529A0A5AE912ECD0AFBB1,1,2
012AFDF7E81759569CDEA9030B7C2D39739E239EC9BED12141949E9343C5FEE9,1,2
012B409096494D7166E393AF607AF3BFCEA7C241CCBD01F26D6518368624959E,1,2
012BD535D729861C4FC19CA6F3200CA81510BDC4E7F9994A9186EE7CAB974812,1,2
012CD54BD0F1249664F38B578BCEF5FE00686E59F8DCA73902CCC3459155C084,1,2
012E741ACFB8A73A48ADF57C69F34813A4EA6F62B4416C88E95D4094B1B420E1,1,2
0130D7CDFACAD809CD837A2BA07F4AF8FA300DC2DF3ECB57A4EB08AB96D72972,1,2
0130DA55F50BD8DD9EA687516B5F8D3D3706B6B08B1A7A464CF56F12CA315DB7,1,2
0131221BFDF6303966D233467B1284D0394BBEBBF0A35937F6B5749C09A9E77C,1,2
01367B5C2080A051B179F38C5552E9F44228C237222D19B42D897F6DC9246AAB,1,2
01370DE1F64C1870FBA40D3F0D4365C513BB79D0DCB5D8C963D32ED2BBCA3372,1,2
0138D517645E5C62F3E6B68C3D69AA8ABA67BE2BF0435271B4785F40217E53F1,1,2
01394AE39B2C0C4973D4BF5ADD539BBEDEFC8232F892EB834A1EB6CEC4DD3DE7,1,2
0139658A4BE4D30571D730C91CA450173A404CCC94304B82082A4DAD4BE0C6E6,1,2
013A8C14BBC09B146D1CEA2B2846FBE143928686AC618AC8F8C02B806242B5B9,1,2
013D2A3592535BFC0F15CE9C364E4074BD0E6A793354633549D2D4CFA2B24DFF,1,2
013F9BD54D11B6DB59AEF395FD12FF9DA0C1C79CD8E58BCE2DDFD7011BCED4B4,1,2
01402423303DC9D4CC71391BEA93ACB4D860CCEE56CA1575724672AF248ECF64,1,2
0140BE00B210AF74E54BDD3DFCF9132E42400CC7745C30E768D14AF528D2AA93,1,2
0140C06BC50370EE8A5536C1FF554F76FF93E0716172BDE772A2F3B7167817D8,1,2
014565C643543B452FAAB5EF3C938852F185240865C27670D92EF6B5F5088F49,1,2
014715F944ED15427EE619C8F7054B7F7F8D463E2C5564882EEC92A13CF0B22E,1,2
01479B3F7DA5E277084449988FF5EDDC140FB0E99AECA8B59D903A5319D1B40F,1,2
014902432C7F7BE9127673AE42D4FD513B6BCA1DDA580DBBB2220A7FE86FD9DE,1,2
0149601F42C34E0F28CCC631EEB69405351253A260082B9839426DE8AA833FA5,1,2
0149BEAB32DF1AF55FF5895C4CB49791F2D7F5F2958C160262C24070121371BD,1,2
014A26DD4909E77A03C312C81B31E8EEA4C0F4E3FC2196C8FD83AE839794DD21,1,2
014BADDE60A42D3FB4F978E5AB66AA5A037FD7ED4D2CB73AFD4604F4186FE135,1,2
014DD90EC06C9AE7EE06992D448E3CC22DEF320DC467B844024BCF7F1F46AD7E,1,2
014EBB5475FD920CF0F6CA3098FCBC965EAE2157FDEC0389125F2937B98F5056,1,2
014EDE18EE177275A8A6D7D515C05197DDA46270C32732976CE97B614F995052,1,2
0150AFA1E3C1AA3DF26AD70734EF0777FEB5049B25C0C23FA942C5CBE662BA2C,1,2
0151C29A965D0EAB6D101531023967CDAD7DD0FF9CA8D010BC6581EB676D1810,1,2
0152054643A4828083B4719DC30B7D2D38EA9D1FFB7BCBA8E7D2FB0D0F6F3C90,1,2
0152555A6F71035FF7F37143A13B3E5EDE5E4833B4162A5A391AFDCEA0CD8D99,1,2
015360DC16507D072818CEBC46335BBB0E5DFB5B14AC67D23AF9CB050A29EF87,1,2
0157143F971E8BC937E0111AF8833591177E3936F1BAEE49F0BC1E3FBAB64202,1,2
015848F79E3EE12B5C73479FA2D78CF1BE41A0248D309BEA1311CDCAEBF8715E,1,2
01595175C5EAA357A8822142EE7CF2B6F785D3EA8ED3989B89FC9BA7CFBB26D7,1,2
0159BC16EDC3C13F1C3DBA4BE4C8573FE599F7B5A65880E6D2038CA98C9B72C9,1,2
015AFC02E211D1285AEFDDEEAA4FCCFCB14391F7B705FD05F87C21D9C5CE5F0E,1,2
015C2B3FC5AEDA98075553A81C72E4626412EC5447717AFC5B091856F646B677,1,2
015C9849585D590819B31AA6EE3E4D39B13BDDA309E65835FA1D0AAD01EA2817,1,2
015D3C74BF1B4547D8591720115CBAD7F2A28CAFA8F693EC73FDCCB5E4139926,1,2
015E392F0A353862B37D388F1D5386EE76D2B3F69C0520B829307E220CE58473,1,2
015EFE8834C16FF5E4305977443A2B9A33F365EB3EDDFFDF7EA967A092A9C61A,1,2
01607FF852740C18B0C75B04DF12BBC53AA146159A56B9AFB124D546B02E2A14,1,2
01618CF7BF07283D51F9C679DFB19BEADBEA4B77651FFDF8E6F88555A2AE957F,1,2
016227D6ECBA4FA32AA30B6BD7A478142DB4B50D0D87BDEB9B15442FAAD16281,1,2
0162F06F13A588376BEDBEE097FA42255E402D7CBA8E6217CA88958EB03C6FE5,1,2
0165514511C7164AA28C003943F1DC4908A80B527EF73B63FDD60A4351B67046,1,2
01666CC6745BFE7CF62AE6DF669A8AD45788890016D2A57E0167DDCECCEBCEDB,1,2
0167889B8B06C324CA927195A8B143CCCE3D4E8DEC27F4260E70EA06532C65CE,1,2
01684263FB5D624E468A01EB12251F785227EF4FE1C44B95260552928851CFC1,1,2
0168948A97EE13BB17FD4F0760387FC2B126FBFAD72A71B39B62C71B829A8331,1,2
0168AD0EA53F513597CA7AA7238C3513483D5992A5E7CFB0CDE02437719EFC0B,1,2
016BA5B69A0139F5645ACAD84DE2FBAABB3AC3579EB9619D6D1F7D6ACB0675A7,1,2
016D5DCAF85D9083F834A5F145780FC13A77CF7D9530A98DAAEC08ABD713A9DD,1,2
016DF72F878A0C9EF87E4316AD4A6F33113A72F1F8CFBDEAECC086854AE708AC,1,2
016FAAD316131DA8F30C32FE622DEF1A2B245C00E298DD156C4ED8CE0D5A5208,1,2
017003BC20CD99B3D58C636EECC994EFA93CEBAE14AB343387858057CEAD74F1,1,2
017288AAE0D90CD6F93FD649FF19EB638E58395042CB3AE0858EE9AB30777844,1,2
017369B2238B539E406A65FFB32C83E2C3317FDBDA2C6F30D0F01F98F979FB15,1,2
01742FDE22970F11A329B90DFEF6713A9A8DB9637E9B124157121E75AFA5EEA7,1,2
0174426312AE6A9ABFB6553031EBF46535D32E5F0972313AA6F8C99E1B1D1402,1,2
0175DCB9B2D0355CE078DDF23C0C0CCC28DFD97CB6ADEB6C68612580B2B529ED,1,2
0176E95CE30ABBF875EA60A6705E50CA005154FFC9467A15AAF0ACA64C7A9348,1,2
017858FB48F506728DAEB61B059C723F1879A0969692B472809B2B70BC23C963,1,2
01788098811094218C3DA0A1E8ED88374EB4DE79CFA48B776D3B740453212933,1,2
0179C9679ACBA4C8B20BF189C9E96DD36FCB2017583D1424460D21F1471B3ECF,1,2
017CCB439373033219E5804DC92CDE2C8FDFEED1DDEFA1B0A466ED192DBA5736,1,2
017FF3B52A95BF8BEB10920AC3C1C90327E12EAA86BAABBCD687407102750B7D,1,2
0180E74861EF7778CBF06DECA2F964B4128D774C3B41B2114E584DCFB9CD364D,1,2
0183382CBEA4CD2F4EDE56564C763864194162630D9129D0B3C92D75798CB869,1,2
01838EED0D2650FAB326A8611B8BB9D2E687BAF86E31974C8962CE0A274A38F9,1,2
0183E068DE211A8F49C776CF9D85725D6E27BC4E5F6303D3DAC9562B1A11D2CF,1,2
018404DDFF241812D9033F73060B7319793CBB902BADE5BCB8802CC094A7597A,1,2
01841F9785BB64043FCB42DA9094C3EDBA6B2ADA5EEA372D23E4CDE3DA0A39F7,1,2
0184F4CD06B5D258D2B20EECD24D5CC6A251B6BD72C651FD6BB4C69A57716532,1,2
01878EEA8867009C0D38A99311961C44DB96D16B88FBFC8A239878C5FBB0787B,1,2
018910D5A4ACDC734F109F2DAD9CEFDEBB49C48369BA03ACAD042D5ABD1FB70F,1,2
0189549B799959A9C8D0136C64BD120472B2E969EC54C55CFC66BCE6AB675E8F,1,2
018A4E94657718CB6F277493F9510F863D04A37F2C6C8A801A8B0075D586F075,1,2
018B06B85B1E2619AA82D17D09B441B51B399507F966CE0E71EEE501A218B27F,1,2
